0	ref_name	index	key	value	value(翻訳）	備考: 翻訳に改行が含まれているとロケール作成時にエラーになります。改行を入れないよう注意して下さい。（注：ゲーム内の改行は\nと書く）	更新日
259	BUILDING_TITLE	Dry Dock 01	0	Shipyard	造船所	1.11.0-f3 にて追加	
260	BUILDING_TITLE	Electronics Factory 01	0	Electronics Factory	電子機器工場	1.11.0-f3 にて追加	
261	BUILDING_TITLE	Industrial Steel Plant 01	0	Industrial Steel Plant	工業用製鋼工場	1.11.0-f3 にて追加	
262	BUILDING_TITLE	Warehouse Yard 01	0	Warehouse Yard	野積倉庫	1.11.0-f3 にて追加	
263	BUILDING_TITLE	Small Warehouse 01	0	Small Warehouse	小さな倉庫	1.11.0-f3 にて追加	
264	BUILDING_TITLE	Medium Warehouse 01	0	Medium Warehouse	中くらいの倉庫	1.11.0-f3 にて追加	
265	BUILDING_TITLE	Large Warehouse 01	0	Large Warehouse	大きな倉庫	1.11.0-f3 にて追加	
266	BUILDING_TITLE	Farm Main Building Level 1	0	Farm Main Building	農場本館	1.11.0-f3 にて追加	
267	BUILDING_TITLE	Farm Main Building Level 2	0	Farm Main Building	農場本館	1.11.0-f3 にて追加	
268	BUILDING_TITLE	Farm Main Building Level 3	0	Farm Main Building	農場本館	1.11.0-f3 にて追加	
269	BUILDING_TITLE	Farm Workers Barracks 01	0	Farm Workers’ Barracks	農業労働者宿舎	1.11.0-f3 にて追加	
270	BUILDING_TITLE	Farm Maintenance Building 01	0	Farm Maintenance Building	農場管理棟	1.11.0-f3 にて追加	
271	BUILDING_TITLE	Crop Field Wheat 01	0	Small Crop Field	小さな農地	1.11.0-f3 にて追加	
272	BUILDING_TITLE	Crop Field Wheat 02	0	Medium Crop Field	中くらいの農地	1.11.0-f3 にて追加	
273	BUILDING_TITLE	Crop Field Wheat 03	0	Large Crop Field	大きな農地	1.11.0-f3 にて追加	
274	BUILDING_TITLE	Crop Field Potato 01	0	Small Crop Field	小さな農地	1.11.0-f3 にて追加	
275	BUILDING_TITLE	Crop Field Potato 02	0	Medium Crop Field	中くらいの農地	1.11.0-f3 にて追加	
276	BUILDING_TITLE	Crop Field Potato 03	0	Large Crop Field	大きな農地	1.11.0-f3 にて追加	
277	BUILDING_TITLE	Crop Field Corn 01	0	Small Crop Field	小さな農地	1.11.0-f3 にて追加	
278	BUILDING_TITLE	Crop Field Corn 02	0	Medium Crop Field	中くらいの農地	1.11.0-f3 にて追加	
279	BUILDING_TITLE	Crop Field Corn 03	0	Large Crop Field	大きな農地	1.11.0-f3 にて追加	
280	BUILDING_TITLE	Crop Field Cotton 01	0	Small Crop Field	小さな農地	1.11.0-f3 にて追加	
281	BUILDING_TITLE	Crop Field Cotton 02	0	Medium Crop Field	中くらいの農地	1.11.0-f3 にて追加	
282	BUILDING_TITLE	Crop Field Cotton 03	0	Large Crop Field	大きな農地	1.11.0-f3 にて追加	
283	BUILDING_TITLE	Crop Field Green House 01	0	Small Crops Greenhouse	小さな農作物温室	1.11.0-f3 にて追加	
284	BUILDING_TITLE	Crop Field Green House 02	0	Medium Crops Greenhouse	中くらいの農作物温室	1.11.0-f3 にて追加	
285	BUILDING_TITLE	Crop Field Green House 03	0	Large Crops Greenhouse	大きな農作物温室	1.11.0-f3 にて追加	
286	BUILDING_TITLE	Fruit Field Apple 01	0	Small Fruit Field	小さな果樹園	1.11.0-f3 にて追加	
287	BUILDING_TITLE	Fruit Field Apple 02	0	Medium Fruit Field	中くらいの果樹園	1.11.0-f3 にて追加	
288	BUILDING_TITLE	Fruit Field Apple 03	0	Large Fruit Field	大きな果樹園	1.11.0-f3 にて追加	
289	BUILDING_TITLE	Fruit Field Orange 01	0	Small Fruit Field	小さな果樹園	1.11.0-f3 にて追加	
290	BUILDING_TITLE	Fruit Field Orange 02	0	Medium Fruit Field	中くらいの果樹園	1.11.0-f3 にて追加	
291	BUILDING_TITLE	Fruit Field Orange 03	0	Large Fruit Field	大きな果樹園	1.11.0-f3 にて追加	
292	BUILDING_TITLE	Fruit Field Pear 01	0	Small Fruit Field	小さな果樹園	1.11.0-f3 にて追加	
293	BUILDING_TITLE	Fruit Field Pear 02	0	Medium Fruit Field	中くらいの果樹園	1.11.0-f3 にて追加	
294	BUILDING_TITLE	Fruit Field Pear 03	0	Large Fruit Field	大きな果樹園	1.11.0-f3 にて追加	
295	BUILDING_TITLE	Fruit Field Green House 01	0	Small Fruit Greenhouse	小さな果物温室	1.11.0-f3 にて追加	
296	BUILDING_TITLE	Fruit Field Green House 02	0	Medium Fruit Greenhouse	中くらいの果物温室	1.11.0-f3 にて追加	
297	BUILDING_TITLE	Fruit Field Green House 03	0	Large Fruit Greenhouse	大きな果物温室	1.11.0-f3 にて追加	
298	BUILDING_TITLE	Barn 01	0	Small Barn	小さな納屋	1.11.0-f3 にて追加	
299	BUILDING_TITLE	Barn 02	0	Large Barn	大きな納屋	1.11.0-f3 にて追加	
300	BUILDING_TITLE	Grain Silo 01	0	Small Grain Silo	小さな穀物サイロ	1.11.0-f3 にて追加	
301	BUILDING_TITLE	Grain Silo 02	0	Large Grain Silo	大きな穀物サイロ	1.11.0-f3 にて追加	
302	BUILDING_TITLE	Animal Pasture 01	0	Small Animal Pasture	小さな牧場	1.11.0-f3 にて追加	
303	BUILDING_TITLE	Animal Pasture 01 Highland Cow	0	Small Animal Pasture	小さな牧場	1.11.0-f3 にて追加	
304	BUILDING_TITLE	Animal Pasture 01 Pig	0	Small Animal Pasture	小さな牧場	1.11.0-f3 にて追加	
305	BUILDING_TITLE	Animal Pasture 01 Sheep	0	Small Animal Pasture	小さな牧場	1.11.0-f3 にて追加	
306	BUILDING_TITLE	Animal Pasture 02	0	Large Animal Pasture	大きな牧場	1.11.0-f3 にて追加	
307	BUILDING_TITLE	Animal Pasture 02 Highland Cow	0	Large Animal Pasture	大きな牧場	1.11.0-f3 にて追加	
308	BUILDING_TITLE	Animal Pasture 02 Pig	0	Large Animal Pasture	大きな牧場	1.11.0-f3 にて追加	
309	BUILDING_TITLE	Animal Pasture 02 Sheep	0	Large Animal Pasture	大きな牧場	1.11.0-f3 にて追加	
310	BUILDING_TITLE	Cattle Shed 01	0	Cattle Shed	牛舎	1.11.0-f3 にて追加	
311	BUILDING_TITLE	Slaughter House 01	0	Slaughterhouse	食肉処理場	1.11.0-f3 にて追加	
312	BUILDING_TITLE	Milking Parlour 01	0	Milking Parlor	搾乳室	1.11.0-f3 にて追加	
313	BUILDING_TITLE	Flour Mill 01	0	Flour Mill	製粉所	1.11.0-f3 にて追加	
314	BUILDING_TITLE	Forestry Main Building Level 1	0	Forestry Main Building	林業本館	1.11.0-f3 にて追加	
315	BUILDING_TITLE	Forestry Main Building Level 2	0	Forestry Main Building	林業本館	1.11.0-f3 にて追加	
316	BUILDING_TITLE	Forestry Main Building Level 3	0	Forestry Main Building	林業本館	1.11.0-f3 にて追加	
317	BUILDING_TITLE	Forestry Workers Barracks 01	0	Forestry Workers’ Barracks	林業労働者宿舎	1.11.0-f3 にて追加	
318	BUILDING_TITLE	Forestry Maintenance Building 01	0	Forestry Maintenance Building	林業管理棟	1.11.0-f3 にて追加	
319	BUILDING_TITLE	Tree Sapling Field 01	0	Small Tree Sapling Field	小さな苗木場	1.11.0-f3 にて追加	
320	BUILDING_TITLE	Tree Sapling Field 02	0	Large Tree Sapling Field	大きな苗木場	1.11.0-f3 にて追加	
321	BUILDING_TITLE	Tree Sapling Green House 01	0	Small Tree Sapling Greenhouse	小さな苗木温室	1.11.0-f3 にて追加	
322	BUILDING_TITLE	Tree Sapling Green House 02	0	Large Tree Sapling Greenhouse	大きな苗木温室	1.11.0-f3 にて追加	
323	BUILDING_TITLE	Tree Plantation Alder 01	0	Small Tree Plantation	小さな植林地	1.11.0-f3 にて追加	
324	BUILDING_TITLE	Tree Plantation Alder 02	0	Medium Tree Plantation	中くらいの植林地	1.11.0-f3 にて追加	
325	BUILDING_TITLE	Tree Plantation Alder 03	0	Large Tree Plantation	大きな植林地	1.11.0-f3 にて追加	
326	BUILDING_TITLE	Tree Plantation Beech 01	0	Small Tree Plantation	小さな植林地	1.11.0-f3 にて追加	
327	BUILDING_TITLE	Tree Plantation Beech 02	0	Medium Tree Plantation	中くらいの植林地	1.11.0-f3 にて追加	
328	BUILDING_TITLE	Tree Plantation Beech 03	0	Large Tree Plantation	大きな植林地	1.11.0-f3 にて追加	
329	BUILDING_TITLE	Tree Plantation Conifer 01	0	Small Tree Plantation	小さな植林地	1.11.0-f3 にて追加	
330	BUILDING_TITLE	Tree Plantation Conifer 02	0	Medium Tree Plantation	中くらいの植林地	1.11.0-f3 にて追加	
331	BUILDING_TITLE	Tree Plantation Conifer 03	0	Large Tree Plantation	大きな植林地	1.11.0-f3 にて追加	
332	BUILDING_TITLE	Log Yard 01	0	Small Log Yard	小さな材木置き場	1.11.0-f3 にて追加	
333	BUILDING_TITLE	Log Yard 02	0	Large Log Yard	大きな材木置き場	1.11.0-f3 にて追加	
334	BUILDING_TITLE	Saw Dust Storage 01	0	Saw Dust Storage	おがくず貯蔵施設	1.11.0-f3 にて追加	
335	BUILDING_TITLE	Wood Chip Storage 01	0	Wood Chip Storage	ウッドチップ貯蔵施設	1.11.0-f3 にて追加	
336	BUILDING_TITLE	Saw Mill 01	0	Sawmill	製材工場	1.11.0-f3 にて追加	
337	BUILDING_TITLE	Engineered Wood Plant 01	0	Engineered Wood Plant	木質材料プラント	1.11.0-f3 にて追加　「engineered wood / 木質材料」は改良木材や集成材の総称です。	2018/10/27
338	BUILDING_TITLE	Biomass Pellet Plant 01	0	Biomass Pellet Plant	バイオマスペレット工場	1.11.0-f3 にて追加	
339	BUILDING_TITLE	Pulp Mill 01	0	Pulp Mill	製紙工場	1.11.0-f3 にて追加	
340	BUILDING_TITLE	Oil Industry Main Building Level 1	0	Oil Industry Main Building	石油産業本館	1.11.0-f3 にて追加	
341	BUILDING_TITLE	Oil Industry Main Building Level 2	0	Oil Industry Main Building	石油産業本館	1.11.0-f3 にて追加	
342	BUILDING_TITLE	Oil Industry Main Building Level 3	0	Oil Industry Main Building	石油産業本館	1.11.0-f3 にて追加	
343	BUILDING_TITLE	Oil Industry Workers Barracks 01	0	Oil Industry Workers’ Barracks	石油産業労働者宿舎	1.11.0-f3 にて追加	
344	BUILDING_TITLE	Oil Industry Maintenance Building 01	0	Oil Industry Maintenance Building	石油産業管理棟	1.11.0-f3 にて追加	
345	BUILDING_TITLE	Oil Pump 01	0	Small Oil Pump	小さなオイルポンプ	1.11.0-f3 にて追加	
346	BUILDING_TITLE	Oil Pump 02	0	Large Oil Pump	大きなオイルポンプ	1.11.0-f3 にて追加	
347	BUILDING_TITLE	Oil Drilling Rig 01	0	Small Oil Drilling Rig	小さな油田掘削装置	1.11.0-f3 にて追加	
348	BUILDING_TITLE	Oil Drilling Rig 02	0	Large Oil Drilling Rig	大きな油田掘削装置	1.11.0-f3 にて追加	
349	BUILDING_TITLE	Offshore Oil Drilling Platform 01	0	Offshore Oil Drilling Platform	海上油田掘削プラットフォーム	1.11.0-f3 にて追加	
350	BUILDING_TITLE	Crude Oil Tank Farm 01	0	Small Crude Oil Tank Farm	小さな原油貯蔵施設	1.11.0-f3 にて追加	
351	BUILDING_TITLE	Crude Oil Tank Farm 02	0	Large Crude Oil Tank Farm	大きな原油貯蔵施設	1.11.0-f3 にて追加	
352	BUILDING_TITLE	Crude Oil Storage Cavern 01	0	Crude Oil Storage Cavern	地下原油貯蔵施設	1.11.0-f3 にて追加	
353	BUILDING_TITLE	Oil Industry Storage 01	0	Oil Industry Storage	石油産業貯蔵施設	1.11.0-f3 にて追加	
354	BUILDING_TITLE	Oil Sludge Pyrolysis Plant 01	0	Oil Sludge Pyrolysis Plant	油スラッジ熱分解プラント	1.11.0-f3 にて追加	
355	BUILDING_TITLE	Waste Oil Refining Plant 01	0	Waste Oil Refining Plant	廃油精製プラント	1.11.0-f3 にて追加	
356	BUILDING_TITLE	Petrochemical Plant 01	0	Petrochemical Plant	石油化学プラント	1.11.0-f3 にて追加	
357	BUILDING_TITLE	Naphtha Cracker Plant 01	0	Naphta Cracker Plant	ナフサ分解プラント	1.11.0-f3 にて追加	
358	BUILDING_TITLE	Ore Industry Main Building Level 1	0	Ore Industry Main Building	鉱業本館	1.11.0-f3 にて追加	
359	BUILDING_TITLE	Ore Industry Main Building Level 2	0	Ore Industry Main Building	鉱業本館	1.11.0-f3 にて追加	
360	BUILDING_TITLE	Ore Industry Main Building Level 3	0	Ore Industry Main Building	鉱業本館	1.11.0-f3 にて追加	
361	BUILDING_TITLE	Ore Industry Workers Barracks 01	0	Ore Industry Workers’ Barracks	鉱業労働者宿舎	1.11.0-f3 にて追加	
362	BUILDING_TITLE	Ore Industry Maintenance Building 01	0	Ore Industry Maintenance Building	鉱業管理棟	1.11.0-f3 にて追加	
363	BUILDING_TITLE	Ore Mine 01	0	Small Ore Mine	小さな鉱山	1.11.0-f3 にて追加	
364	BUILDING_TITLE	Ore Mine 02	0	Medium Ore Mine	中くらいの鉱山	1.11.0-f3 にて追加	
365	BUILDING_TITLE	Ore Mine 03	0	Large Ore Mine	大きな鉱山	1.11.0-f3 にて追加	
366	BUILDING_TITLE	Ore Mine Underground 01	0	Small Ore Mine Underground	小さな地下鉱山	1.11.0-f3 にて追加	
367	BUILDING_TITLE	Ore Mine Underground 02	0	Large Ore Mine Underground	大きな地下鉱山	1.11.0-f3 にて追加	
368	BUILDING_TITLE	Seabed Mining Vessel 01	0	Seabed Mining Vessel	海底掘削船	1.11.0-f3 にて追加	
369	BUILDING_TITLE	Raw Mineral Storage 01	0	Raw Mineral Storage	原鉱貯蔵施設	1.11.0-f3 にて追加	
370	BUILDING_TITLE	Ore Storage 01	0	Ore Storage	鉱石貯蔵施設	1.11.0-f3 にて追加	
371	BUILDING_TITLE	Sand Storage 01	0	Sand Storage	砂鉱貯蔵施設	1.11.0-f3 にて追加	2018/10/27
372	BUILDING_TITLE	Ore Industry Storage 01	0	Ore Industry Storage	鉱業貯蔵施設	1.11.0-f3 にて追加	
373	BUILDING_TITLE	Glass Manufacturing Plant 01	0	Glass Manufacturing Plant	ガラス工場	1.11.0-f3 にて追加	2018/10/27
374	BUILDING_TITLE	Fiberglass Plant 01	0	Fiberglass Plant	ガラス繊維プラント	1.11.0-f3 にて追加	
375	BUILDING_TITLE	Ore Grinding Mill 01	0	Ore Grinding Mill	鉱石粉砕工場	1.11.0-f3 にて追加	
376	BUILDING_TITLE	Rotary Kiln Plant 01	0	Rotary Kiln Plant	回転炉プラント	1.11.0-f3 にて追加	
377	BUILDING_TITLE	Log Pile 01	0	Log Pile #1	材木の山 #1	1.11.0-f3 にて追加	
378	BUILDING_TITLE	Log Pile 02	0	Log Pile #2	材木の山 #2	1.11.0-f3 にて追加	
379	BUILDING_TITLE	Wheat Crop 01	0	Wheat Crop #1	小麦 #1	1.11.0-f3 にて追加	
380	BUILDING_TITLE	Potato Crop 01	0	Potato Crop #1	ジャガイモ #1	1.11.0-f3 にて追加	
381	BUILDING_TITLE	Corn Crop 01	0	Corn Crop #1	トウモロコシ #1	1.11.0-f3 にて追加	
382	BUILDING_TITLE	Cotton Crop 01	0	Cotton Crop #1	綿花 #1	1.11.0-f3 にて追加	
383	BUILDING_TITLE	Festival Area 1	0	Festival Area	フェス会場		
384	BUILDING_TITLE	Festival Area 2	0	Festival Area	フェス会場		
385	BUILDING_TITLE	Festival Area 3	0	Festival Area	フェス会場		
386	BUILDING_TITLE	Broadcasting Studios	0	Media Broadcast Building	メディア放送局	1.9.0-f5で追加	
387	BUILDING_TITLE	Live Music Venue	0	Music Club	ミュージック・クラブ	1.9.0-f5で追加	
388	BUILDING_TITLE	Festival Fan Zone	0	Fan Zone Park	ファン広場	1.9.0-f5で追加　: 「公園」とは少し違うので省略	
389	BUILDING_TITLE	Football Stadium	0	Football Stadium	サッカースタジアム	「岩場１」となっていたのを修正済（2017/10/21 23:15)	
390	BUILDING_TITLE	Rock Area 01	0	Rock Area #1	岩場 #1		
391	BUILDING_TITLE	Rock Area 02	0	Rock Area #2	岩場 #2		
392	BUILDING_TITLE	Rock Area 03	0	Rock Area #3	岩場 #3		
393	BUILDING_TITLE	Rock Area 04	0	Rock Area #4	岩場 #4		
394	BUILDING_TITLE	Boulder 01	0	Boulder #1	岩 #1		
395	BUILDING_TITLE	Boulder 02	0	Boulder #2	岩 #2		
396	BUILDING_TITLE	Boulder 03	0	Boulder #3	岩 #3		
397	BUILDING_TITLE	Boulder 04	0	Boulder #4	岩 #4		
398	BUILDING_TITLE	Rock Formation 01	0	Rock Formation #1	立派な岩 #1		
399	BUILDING_TITLE	Rock Formation 02	0	Rock Formation #2	立派な岩 #2		
400	BUILDING_TITLE	Rock Formation 03	0	Rock Formation #3	立派な岩 #3		
401	BUILDING_TITLE	Rock Formation 04	0	Rock Formation #4	立派な岩 #4		
402	BUILDING_TITLE	Ship Wreck 01	0	Ship Wreck	難破船		
403	BUILDING_TITLE	Castle Ruins 01	0	Castle Ruins	城跡		
404	BUILDING_TITLE	Castle Ruins 02	0	Castle Tower Ruins #1	城塔跡 #1		
405	BUILDING_TITLE	Castle Ruins 03	0	Castle Tower Ruins #2	城塔跡 #2		
406	BUILDING_TITLE	Bunker Ruins 01	0	Bunker Ruins #1	掩体壕の廃墟 #1		
407	BUILDING_TITLE	Bunker Ruins 02	0	Bunker Ruins #2	掩体壕の廃墟 #2		
408	BUILDING_TITLE	Abandoned Building 01	0	Abandoned Stone Farmhouse	石造りの農家の廃屋		
409	BUILDING_TITLE	Ancient Cemetery 01	0	Ancient Cemetery	古代の墓		
410	BUILDING_TITLE	Abandoned Factory 01	0	Abandoned Factory	廃工場		
411	BUILDING_TITLE	Abandoned Lighthouse 01	0	Abandoned Lighthouse	廃灯台		
412	BUILDING_TITLE	Pier Ruins 01	0	Pier Ruins	桟橋の廃墟		
413	BUILDING_TITLE	Coal Power Plant	0	Coal Power Plant	石炭発電所		
414	BUILDING_TITLE	Oil Power Plant	0	Oil Power Plant	石油発電所		
415	BUILDING_TITLE	Nuclear Power Plant	0	Nuclear Power Plant	原子力発電所		
416	BUILDING_TITLE	Wind Turbine	0	Wind Turbine	風力発電所		
417	BUILDING_TITLE	Advanced Wind Turbine	0	Advanced Wind Turbine	先進型風力発電所		
418	BUILDING_TITLE	Solar Power Plant	0	Solar Power Plant	太陽熱発電所		
419	BUILDING_TITLE	Water Intake	0	Water Pumping Station	ポンプ場		
420	BUILDING_TITLE	Water Outlet	0	Water Drain Pipe	排水管		
421	BUILDING_TITLE	Water Treatment Plant	0	Water Treatment Plant	下水処理施設		
422	BUILDING_TITLE	Water Tower	0	Water Tower	給水塔		
423	BUILDING_TITLE	Landfill Site	0	Landfill Site	ゴミ処分場		
424	BUILDING_TITLE	Combustion Plant	0	Incineration Plant	ゴミ焼却炉		
425	BUILDING_TITLE	Hospital	0	Hospital	病院		
426	BUILDING_TITLE	Medical Clinic	0	Medical Clinic	診療所		
427	BUILDING_TITLE	Crematory	0	Crematorium	火葬場		
428	BUILDING_TITLE	Cemetery	0	Cemetery	墓地		
429	BUILDING_TITLE	Fire House	0	Fire House	消防署		
430	BUILDING_TITLE	Fire Station	0	Fire Station	消防本部		
431	BUILDING_TITLE	Police Station	0	Police Station	警察署		
432	BUILDING_TITLE	Police Headquarters	0	Police Headquarters	警察本部		
433	BUILDING_TITLE	Town Hall	0	Town Hall	市役所		
434	BUILDING_TITLE	City Hall	0	Tax Office	税務署		
435	BUILDING_TITLE	Elementary School	0	Elementary School	小学校		
436	BUILDING_TITLE	High School	0	High School	高校		
437	BUILDING_TITLE	University	0	University	大学		
438	BUILDING_TITLE	Bus Depot	0	Bus Depot	バス車庫		
439	BUILDING_TITLE	Metro Entrance	0	Metro Station	地下鉄駅		
440	BUILDING_TITLE	Train Station	0	Train Station	鉄道駅		
441	BUILDING_TITLE	Airport	0	Airport	空港		
442	BUILDING_TITLE	Harbor	0	Harbor	港		
443	BUILDING_TITLE	Cargo Harbor	0	Cargo Harbor	貨物港		
444	BUILDING_TITLE	Cargo Center	0	Cargo Train Terminal	貨物駅		
445	BUILDING_TITLE	BeautificationPanel	0	Tree	木		
446	BUILDING_TITLE	Obelisk	0	Obelisk	オベリスク		
447	BUILDING_TITLE	Stadium	0	Stadium	スタジアム		
448	BUILDING_TITLE	StatueOfWealth	0	Statue of Wealth	富の像		
449	BUILDING_TITLE	ExpoCenter	0	Expo Center	エキスポセンター		
450	BUILDING_TITLE	Modern Art Museum	0	MAM Modern Art Museum	MAM 近代美術館		
451	BUILDING_TITLE	Plaza of the Dead	0	Plaza of the Dead	死者の広場		
452	BUILDING_TITLE	Fountain of LifeDeath	0	Fountain of Life and Death	生と死の泉		
453	BUILDING_TITLE	SeaWorld	0	Aquarium	水族館		
454	BUILDING_TITLE	Colossal Offices	0	Colossal Order Offices	Colossal Order 本社		
455	BUILDING_TITLE	Posh Mall	0	Posh Mall	ザマス・モール		
456	BUILDING_TITLE	Library	0	Grand Library	大きな図書館		
457	BUILDING_TITLE	Observatory	0	Observatory	天文台		
458	BUILDING_TITLE	Official Park	0	Official Park	公式公園		
459	BUILDING_TITLE	Friendly Neighborhood	0	Friendly Neighborhood Park	明るい町内パーク		
460	BUILDING_TITLE	Servicing Services	0	Servicing Services Offices	サービスサービス本社		
461	BUILDING_TITLE	Business Park	0	Business Park	ビジネスパーク		
462	BUILDING_TITLE	ScienceCenter	0	Science Center	科学館		
463	BUILDING_TITLE	Cathedral of Plentitude	0	Cathedral of Plenitude	豊穣の大聖堂		
464	BUILDING_TITLE	Statue of Industry	0	Statue of Industry	産業の像		
465	BUILDING_TITLE	Opera House	0	Opera House	オペラハウス		
466	BUILDING_TITLE	Grand Mall	0	Grand Mall	大型モール		
467	BUILDING_TITLE	SeaAndSky Scraper	0	Sea-and-Sky Scraper	摩天楼		
468	BUILDING_TITLE	Lazaret Plaza	0	Lazaret Plaza	隔離広場		
469	BUILDING_TITLE	Court House	0	Court House	裁判所		
470	BUILDING_TITLE	Theater of Wonders	0	Theater of Wonders	シアター・オブ・ワンダー		
471	BUILDING_TITLE	Statue of Shopping	0	Statue of Shopping	ショッピングの像		
472	BUILDING_TITLE	Transport Tower	0	Transport Tower	交通タワー		
473	BUILDING_TITLE	High Interest Tower	0	High Interest Tower	高利息タワー		
474	BUILDING_TITLE	Trash Mall	0	Mall of Moderation	節約商店街		
475	BUILDING_TITLE	Oppression Office	0	Oppression Office	圧迫庁舎		
